n_row,new_switch,cur_switch,current_model_id,new_model_id,weights,ts,ts_mult,ret_ts,ts_n1_pre,ts_n2_pre,ts_n1_post,ts_n2_post
168,NONE,NONE,1,-1,"(1, 0)",230.4439560069964,242.52041031152126,7.963311600983902e-05,230.44100781497102,7473.99855468976,232.40120564753872,230.60454501428956
169,NONE,NONE,1,-1,"(1, 0)",230.45867063121852,242.5978489332312,6.385133595117478e-05,230.45601953027358,10951.48519221356,236.30163234169396,230.93804510165998
170,NONE,NONE,1,-1,"(1, 0)",230.47285958181902,242.67253982624322,6.156641355574657e-05,230.4704625039133,15367.374318331062,218.34889079930076,229.47823329559418
171,NONE,NONE,1,-1,"(1, 0)",230.49048489538347,242.76534541421321,7.647164914181617e-05,230.48806661841246,15025.95723502041,220.0393904648776,229.63316345720122
172,NONE,NONE,1,-1,"(1, 0)",230.510020194595,242.86824115054858,8.475174759061561e-05,230.50680099729593,6923.371180567443,232.5946460738578,230.68101118576146
173,NONE,NONE,1,-1,"(1, 0)",230.5268790049014,242.95706740985287,7.313432110587874e-05,230.52334075515623,4842.462354379888,231.05255143548004,230.56999402010447
174,NONE,NONE,1,-1,"(1, 0)",230.5407489212742,243.03016517054,6.0164346993434225e-05,230.5372322523294,4988.784628630913,212.11427954343657,229.02952317578297
175,NONE,NONE,1,-1,"(1, 0)",230.55610363966093,243.11110871037275,6.660083801122279e-05,230.5525112494159,4546.269906406972,220.22725917012215,229.7090517269333
176,NONE,NONE,1,-1,"(1, 0)",230.575054115345,243.21103728516977,8.219126110227756e-05,230.56972384646699,803.1457214908378,221.7170721156247,229.8486849703564
177,NONE,NONE,1,-1,"(1, 0)",230.59396257325122,243.31077704207044,8.200229084148455e-05,230.5884037151789,639.3686414441258,233.45144842653153,230.82826191592426
178,NONE,NONE,1,-1,"(1, 0)",230.60925027619027,243.39144168909635,6.62948675062662e-05,230.60273190285716,195.25407190925202,223.54073728035348,230.029706494292
179,NONE,NONE,1,-1,"(1, 0)",230.6231271088156,243.46468048587616,6.017284696357914e-05,230.61625847177663,121.22564119923436,239.31744293947796,231.33592674495952
180,NONE,NONE,1,-1,"(1, 0)",230.64006970360032,243.5541235871025,7.34617238463182e-05,230.6319113737238,28.761263643112358,242.16956735250704,231.58524103008025
181,NONE,NONE,1,-1,"(1, 0)",230.65966099937697,243.65758244330453,8.49395500777494e-05,230.65291216761315,112.17658286954969,229.3303879353775,230.55069839661016
182,NONE,NONE,1,-1,"(1, 0)",230.67724431050692,243.75046735223503,7.622763726934577e-05,230.6716372902869,383.17536715934443,234.66983544245815,231.00449833547515
183,NONE,NONE,1,-1,"(1, 0)",230.69136657130153,243.82508956273867,6.121899264881109e-05,230.68642663843897,936.4854671291464,234.52115335273623,231.00525706831388
184,NONE,NONE,1,-1,"(1, 0)",230.7061135606371,243.9030323524534,6.392314642194624e-05,230.70078161574,566.7951106901606,240.20809677122196,231.4848492325768
185,NONE,NONE,1,-1,"(1, 0)",230.7245841466886,244.0006837170222,8.005789884888875e-05,230.71887794445482,386.6075657721481,239.8029855128591,231.46854557775896
186,NONE,NONE,1,-1,"(1, 0)",230.74392655725953,244.10297781803757,8.382981778198621e-05,230.7367557661897,92.41794378063797,229.19665315851748,230.61714044237897
187,NONE,NONE,1,-1,"(1, 0)",230.75988724633874,244.1874132095108,6.916817849898378e-05,230.75178131414216,30.544416922275317,234.3285068373735,231.05228555141133
188,NONE,NONE,1,-1,"(1, 0)",230.77361672513706,244.26006372321646,5.9495047203520944e-05,230.76585205113108,48.90458059848336,240.33243904765266,231.55678150120045
189,NONE,NONE,1,-1,"(1, 0)",230.7898426408224,244.34594660332374,7.030849328629936e-05,230.78181212894026,35.902450289199244,234.54283258135453,231.09730759655167
190,NONE,NONE,1,-1,"(1, 0)",230.80931107393545,244.44902382926583,8.435211792694753e-05,230.80012362811908,11.680857042147684,208.55919017705003,228.9866162345537
191,NONE,NONE,1,-1,"(1, 0)",230.827581077499,244.54578750853022,7.915313478496028e-05,230.81783920640393,6.586422726696115,215.47470205273066,229.56999696841882
192,NONE,NONE,1,-1,"(1, 0)",230.84211986036115,244.6228113631509,6.29834829421976e-05,230.83073221123615,0.7753224037300975,231.65033166424476,230.90831788782276
193,NONE,NONE,1,-1,"(1, 0)",230.8563630143713,244.69828784815067,6.169894224466365e-05,230.84546807925776,1.4927180235539896,247.0008733495899,232.1786263067674
194,NONE,NONE,1,-1,"(1, 0)",230.8742308433434,244.79299834163484,7.739504039248382e-05,230.86210241945975,0.4050640315763317,242.80936982506833,231.85166369717405
195,NONE,NONE,1,-1,"(1, 0)",230.8938536556517,244.897045113117,8.498990284864832e-05,230.8816901393471,0.3920188091604059,236.28412966134488,231.33525489158862
196,NONE,NONE,1,-1,"(1, 0)",230.91054885271984,244.9855965335084,7.23041919250313e-05,230.8979838848603,0.24906676766268365,233.61094126049372,231.13166375754253
197,NONE,NONE,1,-1,"(1, 0)",230.92430968542496,245.05860332457044,5.959200547482851e-05,230.91102116315602,0.0922600987124005,231.0905116227328,230.9379179060372
198,NONE,NONE,1,-1,"(1, 0)",230.93982905442346,245.14096074541007,6.72031781756343e-05,230.92734188284055,0.24520365015336845,215.45906718864669,229.67238615211227
199,NONE,NONE,1,-1,"(1, 0)",230.95899950478062,245.242724111928,8.300714001794795e-05,230.94627824665096,0.1948666159298707,225.95850863611932,230.54963266284855
200,NONE,NONE,1,-1,"(1, 0)",230.97787567677486,245.34295836572096,8.17261968849365e-05,230.96266371279785,0.01609559075881599,224.38588881211524,230.43826458993428
201,NONE,NONE,1,-1,"(1, 0)",230.99297424707206,245.4231567876239,6.536590048946934e-05,230.978190442758,0.0275512021653346,235.0744819922457,231.32705908623035
202,NONE,NONE,1,-1,"(1, 0)",231.00685188902787,245.49688855313082,6.0076394729522816e-05,230.991991328029,0.024846974607158182,235.8445427568082,231.40280901660356
203,NONE,NONE,1,-1,"(1, 0)",231.02402889931705,245.5881743679556,7.435438197465739e-05,231.00982432031745,0.0512192382628552,233.0560224894236,231.1903319032047
204,NONE,NONE,1,-1,"(1, 0)",231.043758024868,245.6930566949797,8.539494040152556e-05,231.02916607626756,0.035378974906017456,234.92963336572825,231.36175979535287
205,NONE,NONE,1,-1,"(1, 0)",231.06120609412764,245.78584251682915,7.551561061974162e-05,231.04656927087998,0.03374249133107284,241.0077707739569,231.87512472306867
206,NONE,NONE,1,-1,"(1, 0)",231.07518024332276,245.8601748454521,6.0476299259470396e-05,231.06090511464328,0.055114781557365385,222.24582768643975,230.35272579129347
207,NONE,NONE,1,-1,"(1, 0)",231.09004778047822,245.9392790937876,6.433862289525883e-05,231.07626168299205,0.10277942090397126,229.6864457639686,230.97520659824787
208,NONE,NONE,1,-1,"(1, 0)",231.10875978216987,246.03886714586986,8.096949362784516e-05,231.09606492182223,0.30996295456683703,217.78485457125694,230.01870069186546
209,NONE,NONE,1,-1,"(1, 0)",231.12812277883006,246.141953851182,8.377953989408504e-05,231.11473214445363,0.15730041567231215,234.74987202446022,231.42440152626855
210,NONE,NONE,1,-1,"(1, 0)",231.14389410858084,246.22594440356337,6.82339799111788e-05,231.1300313235588,0.08941308108203394,235.80934711997662,231.5255274481168
211,NONE,NONE,1,-1,"(1, 0)",231.1575713163669,246.29880122689624,5.917008191824289e-05,231.1434284713923,0.060781772833269826,217.60770792127522,230.04926015324037
212,NONE,NONE,1,-1,"(1, 0)",231.174010573718,246.38639397366387,7.111457664551631e-05,231.15975938128835,0.053726124450912134,234.69970823800153,231.46237452912428
213,NONE,NONE,1,-1,"(1, 0)",231.19366162426607,246.49113270901768,8.500183616433505e-05,231.1811807517906,0.29545435265599185,226.32571406032426,230.79554997873018
214,NONE,NONE,1,-1,"(1, 0)",231.21183554634715,246.58803015324963,7.86059949617774e-05,231.20172455106876,3.4813571227265774,230.81193152383022,231.17913307117047
215,NONE,NONE,1,-1,"(1, 0)",231.226197069015,246.6646226759264,6.211220383958215e-05,231.21550097842956,1.6128428870530593,227.51233569041943,230.92251191142856
216,NONE,NONE,1,-1,"(1, 0)",231.24050981926948,246.7409740210111,6.189742978620322e-05,231.22941426988046,0.9524005148702916,260.4090654058002,233.62549628561868
217,NONE,NONE,1,-1,"(1, 0)",231.25862784605573,246.8376517218352,7.834837006154731e-05,231.24564406160397,0.1328777266193385,228.63989548048156,231.04452221728314
218,NONE,NONE,1,-1,"(1, 0)",231.27832589693833,246.94279480435742,8.517395522730903e-05,231.2651360421407,0.10915544023747809,225.33121170496793,230.79213563484507
219,NONE,NONE,1,-1,"(1, 0)",231.29484491822572,247.03099667174172,7.142230607666084e-05,231.28054233996016,0.03057792629450422,237.45187492510055,231.79816033171087
220,NONE,NONE,1,-1,"(1, 0)",231.3085040020752,247.1039471875542,5.905311271670794e-05,231.29410117274094,0.02664842331799414,245.61531104747078,232.47796578420252
221,NONE,NONE,1,-1,"(1, 0)",231.32420363998807,247.187817194197,6.787085158305524e-05,231.30986162309156,0.028709138057854064,243.71248717442484,232.33677344956854
222,NONE,NONE,1,-1,"(1, 0)",231.3435930604616,247.2914300452945,8.381573398065728e-05,231.32805406793452,0.008946102106683042,249.5438785127543,232.83108847845796
223,NONE,NONE,1,-1,"(1, 0)",231.36242095460733,247.39207546886797,8.138167037329202e-05,231.34689772471398,0.009101134272968051,242.1494209488682,232.24396247447996
224,NONE,NONE,1,-1,"(1, 0)",231.37732504763477,247.47176925765757,6.441674034404486e-05,231.36327351501527,0.05895688841357922,239.85654661288413,232.07022431379878
225,NONE,NONE,1,-1,"(1, 0)",231.39121746141055,247.5460719813262,6.0040441403649994e-05,231.37929086361197,1.064350981199573,237.74749495256333,231.91060424113886
226,NONE,NONE,1,-1,"(1, 0)",231.4086399313097,247.639280218727,7.529159583375208e-05,231.39614477694272,0.5748686240152482,224.2972171075136,230.8275921529693
227,NONE,NONE,1,-1,"(1, 0)",231.42849739763224,247.74554964524327,8.580757563815649e-05,231.4151372905131,0.25256332974907114,221.85981481012615,230.64674319188853
228,NONE,NONE,1,-1,"(1, 0)",231.44579541061162,247.83815160363662,7.47417312052023e-05,231.43097131512673,0.05103864539927326,236.8807061592654,231.88979036484017
229,NONE,NONE,1,-1,"(1, 0)",231.45962508503882,247.9122063208072,5.975162017549735e-05,231.4447319900306,0.04650298516389469,228.17800451071545,231.1915551962793
230,NONE,NONE,1,-1,"(1, 0)",231.4746295604514,247.9925718469461,6.482335349891892e-05,231.46042150716806,0.11039483902089389,230.86405484513756,231.42475600481683
231,NONE,NONE,1,-1,"(1, 0)",231.49358599172353,248.09413425563005,8.189085404104926e-05,231.47772575372082,0.021270969977592175,231.68895093115248,231.50954267328407
232,NONE,NONE,1,-1,"(1, 0)",231.51295442330266,248.19793839313934,8.36637494280309e-05,231.49832928127987,0.071126257942662,221.80270617247552,230.71992381573034
233,NONE,NONE,1,-1,"(1, 0)",231.52852735708046,248.28142594768042,6.726366598451714e-05,231.51330080472835,0.03431239516992252,237.70077570817196,232.03257756296856
234,NONE,NONE,1,-1,"(1, 0)",231.54216392995707,248.3545509885552,5.889629007892814e-05,231.52737106486865,0.06268682531984116,233.43862756062168,231.69702752763817
235,NONE,NONE,1,-1,"(1, 0)",231.5588303402908,248.44394668875987,7.197743277205096e-05,231.5441803994531,0.07381625543883996,228.40959081414618,231.30168464407083
236,NONE,NONE,1,-1,"(1, 0)",231.5786579643687,248.55033211245475,8.562305833892437e-05,231.56380610036422,0.06096523409557632,209.8259845201324,229.8026331844653
237,NONE,NONE,1,-1,"(1, 0)",231.5967195999843,248.64727381437743,7.799048265360722e-05,231.58080235128617,0.020011014059291125,250.5533937028692,233.14434074152362
238,NONE,NONE,1,-1,"(1, 0)",231.6109034858709,248.72342378270187,6.124202273060221e-05,231.59677530373673,0.21758799840006124,242.3018521067106,232.48365810346547
239,NONE,NONE,1,-1,"(1, 0)",231.62530200463576,248.8007451464255,6.216491111381837e-05,231.61077830528794,0.12959655500524173,235.02454940926054,231.90278200706408
240,NONE,NONE,1,-1,"(1, 0)",231.6436771799166,248.8994494479091,7.932832162794046e-05,231.62745416754265,0.022580787767361016,239.49828771191042,232.28479687526948
241,NONE,NONE,1,-1,"(1, 0)",231.66343711925964,249.00562711780353,8.529952916829345e-05,231.64642115766813,0.010588239585112935,222.66959668445594,230.9293922689031
242,NONE,NONE,1,-1,"(1, 0)",231.67976770394205,249.0934049060303,7.049023065054464e-05,231.66155646470972,0.0026571536894475253,224.92549260043114,231.1285469635382
243,NONE,NONE,1,-1,"(1, 0)",231.6933335736688,249.16634102099195,5.85526854848864e-05,231.6747144300928,0.0015071975683081838,230.5498695382217,231.6000202013462
244,NONE,NONE,1,-1,"(1, 0)",231.70922927853977,249.2518250971654,6.860430283064796e-05,231.69123971810316,0.0031923159553177015,217.51305038460052,230.55081728736113
245,NONE,NONE,1,-1,"(1, 0)",231.7288355337082,249.3572961219065,8.461219165528829e-05,231.71021816764087,0.0017451577084323267,214.74881898045248,230.3433788771296
246,NONE,NONE,1,-1,"(1, 0)",231.74759852345252,249.45826426649202,8.09663161958113e-05,231.7294200315263,0.0027202324391555803,227.2108094702446,231.37745661703104
247,NONE,NONE,1,-1,"(1, 0)",231.76230367377872,249.53741906385014,6.3451288791737e-05,231.74360306949492,0.001392237438119448,233.98375073706407,231.94353283611525
248,NONE,NONE,1,-1,"(1, 0)",231.77622581158195,249.61237758144011,6.0068956178894094e-05,231.75796938426106,0.0025491520243042056,245.07640238989723,232.86121006144205
249,NONE,NONE,1,-1,"(1, 0)",231.79390430146728,249.70758672308236,7.627104830761576e-05,231.7763217077216,0.005248983851350158,226.71170146328515,231.3793466863378
250,NONE,NONE,1,-1,"(1, 0)",231.8138794327778,249.8151995959807,8.617254508539358e-05,231.796026792024,0.004071178107628159,238.86607506101697,232.38908069412025
251,NONE,NONE,1,-1,"(1, 0)",231.83101258338198,249.90753130137296,7.390634904853046e-05,231.81230578842627,0.0015885296549012129,244.5097018713452,232.86505353897343
252,NONE,NONE,1,-1,"(1, 0)",231.8447026134317,249.9813274181996,5.905001967978805e-05,231.82593083334413,0.0014544632976039504,224.56602784339003,231.25110786401007
253,NONE,NONE,1,-1,"(1, 0)",231.85986088890118,250.06305844997877,6.537902219622686e-05,231.84084755879593,0.0010778016064722706,246.54963142101087,233.05777134129738
254,NONE,NONE,1,-1,"(1, 0)",231.8790637564288,250.16662797756837,8.281757910784645e-05,231.8610213990577,0.0028084511699701595,211.1192891497105,230.18630133477777
255,NONE,NONE,1,-1,"(1, 0)",231.89842159435608,250.27106805911131,8.347898960162222e-05,231.88009288456985,0.0021265189105435073,239.2415915505678,232.49713736908825
256,NONE,NONE,1,-1,"(1, 0)",231.91378775321218,250.35399692615403,6.626026030372118e-05,231.89557455541754,0.0024551481975444906,236.35425680100744,232.2758116107132
257,NONE,NONE,1,-1,"(1, 0)",231.92739647146365,250.42745950268838,5.867835249747466e-05,231.90874545128298,0.0013383042083252986,223.50992848771665,231.24117495064007
258,NONE,NONE,1,-1,"(1, 0)",231.9443036465258,250.51875182769467,7.289591093980933e-05,231.92699851258624,0.0060386612865856925,237.5599472517877,232.40207724340655
259,NONE,NONE,1,-1,"(1, 0)",231.964300572781,250.62676200085207,8.621062892864052e-05,231.94711216199636,0.006753406477702538,223.56827441888692,231.27993596069908
260,NONE,NONE,1,-1,"(1, 0)",231.9822334239304,250.72365508698448,7.730568004836107e-05,231.96551046210016,0.011048440725154098,218.6926597612834,230.8990768571987
261,NONE,NONE,1,-1,"(1, 0)",231.9962404097386,250.7993571514104,6.037773992698887e-05,231.97933412698669,0.008638628540304321,252.67393409155548,233.68145831172495
262,NONE,NONE,1,-1,"(1, 0)",232.01074161052588,250.87774951056807,6.250423529774514e-05,231.99487563351832,0.03358738881663532,240.48993222827113,232.7017466583034
263,NONE,NONE,1,-1,"(1, 0)",232.02938006667674,250.97853633718202,8.033122693574582e-05,232.01405435670318,0.058183719477348246,218.6683505300548,230.9406208161647
264,NONE,NONE,1,-1,"(1, 0)",232.0491874722657,251.08567971881823,8.53622941737359e-05,232.03390996326252,0.06100476959227764,235.01032420361682,232.29046302712842
265,NONE,NONE,1,-1,"(1, 0)",232.06531774947223,251.17295959169488,6.95099034035942e-05,232.0495928276167,0.03615454611743332,226.8238311744105,231.63826733123707
266,NONE,NONE,1,-1,"(1, 0)",232.0788001716736,251.24593071525084,5.809584430589618e-05,232.06356733083638,0.07218661417419289,212.35385285347928,230.47180232432308
267,NONE,NONE,1,-1,"(1, 0)",232.09490784565506,251.33313276360698,6.940364656469265e-05,232.07869366052927,0.022842068440487,233.05906982980156,232.17345298330827
268,NONE,NONE,1,-1,"(1, 0)",232.11472760679968,251.44046414682512,8.5391425093244e-05,232.0978245674625,0.011856099772417502,232.59272555834437,232.15366422708246
269,NONE,NONE,1,-1,"(1, 0)",232.13340848173146,251.5416616027969,8.047797498680872e-05,232.11456103900008,0.0016590284554289243,222.12055653541478,231.3178500917665
270,NONE,NONE,1,-1,"(1, 0)",232.1479111861262,251.6202476676108,6.247377951712162e-05,232.12877365553064,0.0011383911517115913,226.68994341083467,231.70338116063002
271,NONE,NONE,1,-1,"(1, 0)",232.16187897233178,251.6959537284459,6.016580526998614e-05,232.1435097274719,0.0032261191057633212,224.31138636569213,231.5225256703031
272,NONE,NONE,1,-1,"(1, 0)",232.1798234685729,251.79324048728762,7.729004806470402e-05,232.16160371964503,0.003782475214571781,242.27459609036677,233.001890020558
273,NONE,NONE,1,-1,"(1, 0)",232.1999043836159,251.90214558690047,8.648489092479117e-05,232.18181216109838,0.004271767953236324,213.5639167973903,230.6824162995723
274,NONE,NONE,1,-1,"(1, 0)",232.2168579570956,251.99411946637048,7.301017044183738e-05,232.19857628232964,0.003463494023735404,242.5360261073886,233.0570641115945
275,NONE,NONE,1,-1,"(1, 0)",232.23041441881458,252.06768319353182,5.837675245013708e-05,232.21271978423303,0.007866584613995612,244.36819970067418,233.21863812293643
276,NONE,NONE,1,-1,"(1, 0)",232.24574376518447,252.15088812151654,6.600703224632354e-05,232.22778073441162,0.00565800167064251,218.1341567168928,231.09689461060813
